tweet,majority_target,Unnamed: 0
"Tonight, millions of Americans will sleep without the specter of eviction over their head, but we must move to permanently help them. I want to thank @RepCori for her activism to get this eviction moratorium in place.",True,435
"Today, around 7.5 million Americans are set to lose their unemployment benefits. The end of federal pandemic-era unemployment marks one of the biggest fiscal cliffs ever, after the eviction moratorium expired.",True,436
"@SenSanders I'm losing hope that help is coming. SCOTUS ended the eviction moratorium. The Biden admin let unemployment benefits expire for over 8 million people. #COVID19 is killing over 2,000 Americans a day.

Nothing has fundamentally changed.

#DeltaVariant #ExtendPUA",True,437
"@TWines4congress Driving small companies out of business with lockdowns, porous border allowing low skilled labor to keep wages down for Americans, create a housing crisis by enacting an eviction moratorium, sky high inflation eroding the purchase power of everyones paycheck",True,438
"America likes to tell the rest of the world that they are the richest country on the planet that they allowed 6 people to end the eviction moratorium on thousands of Americans during a global pandemic. Yeah, the Taliban.",True,439
@GOPLeader What about Americans? Biden is ushering in Communism and the GOP is doing nothing to stop him. Stop the eviction moratorium!!!! Stop the illegals!!,True,440
"@WalshFreedom Maybe I can assist: an eviction moratorium will help millions of Americans not end up homeless during a pandemic.

Building a wall did absolutely nothing unless you're being extremely generous &amp; want to say it created a few hundred short term jobs.",True,441
How the hell does the CDC extend the eviction moratorium? They are not a legislative body. They have no power to issue edicts that affect the constitutional property rights of Americans. This country has lost its mind.,True,442
@GladiatorOffice It's what a lot of Americans are doing. It will not be pretty. Why do you think they extended the eviction moratorium?,True,443
"@JoeBiden You are destroying America. One crisis after the other.
You have no respect for Law &amp; Order. You treat illegals better than Americans. You defy our Supreme Ct. On your Eviction Moratorium, now on Stay in Mexico.
You are a threat to our Democracy and demented.",True,444
"@MadLib55X @realDailyWire Dumbass
Biden's Afghan exit will kill more Americans than COVID. 
Eviction moratorium letting motherf*ckers that ""lost"" their job collect 2 times pay in unemployment without paying rent? Stimi checks=Trump. Climate Accord=lies ask China. Travel ban=Obama's list. 
Do better.",True,445
"@blackrock And don't forget about Buying all the Homes Americans are losing due to the Unconstitutional eviction moratorium, Blackrock and its Chinese handlers are making a killing by paying off our leadership to turn a blind eye as they buy up rental property in the US.",True,446
"Summary of last 24 hours:

Isis K blows up hundreds, kills 60+ including 13 American service members, nearly 200 injured.

SCOTUS blows up eviction moratorium, gutting millions of Americans in their homes, throwing them to the wolves during a pandemic surge with winter coming.",True,447
"Brie Joy being an insensitive, attention-seeking contrarian and attacking Talia Levin is somehow worse than the end of unemployment benefits and the eviction moratorium. Yeah, let's all bash Bernie Sanders over the head while millions of Americans go homeless.",True,448
"@washingtonpost Covid has devastated the economy and killed 650k+ Americans and we can't even extend an eviction moratorium.

But, what's the fun of responding to a challenge that doesn't let you kill brown people?

Priorities, huh?",True,449
"@POTUS Biden Blunders - 7 Month Update

Inflation, Delta mismanagement, COVID for kids, Abandoning Americans in Afghanistan, Arming the Taliban, S. Border crisis, Breaking job growth, Abuse of power (61 Exec Orders, $3.5T through Reconciliation, Eviction Moratorium, Vaccine Mandates).",True,450
"@RashidaTlaib @RepMaxineWaters @RashidaTlaib voted for Pelosi as Speak &amp; holds direct responsibility for the end of this eviction moratorium.

Lets see if @RepRashida sells out like she did on the Capitol police funding bill or she actually holds Dem leadership to account for struggling Americans this time.",True,451
"The Eviction Moratorium was ended, Unemployment Ended, No stimulus Checks for months and the pandemic is not slowing down at all &amp; its actually getting worse for many people. @JoeBiden &amp; congress have definitely failed many Americans, the same ones he swore to PROTECT.",True,452
"most aid dispersal relies upon internet usage, which is not promised to many americans. the white house didnt extend the eviction moratorium until just now, and even that is temporary (and is being run by the fed, so its not going to be fully efficient by most standards)",False,453
"@RepBillJohnson @SteveScalise @GOPLeader @RepCarolMiller @RepMalliotakis @RepArmstrongND @RepDLesko @AXPC_US @AnneBradburyDC @aga_naturalgas Every Republican voted against the American Rescue Plan, Child Tax Credit, pandemic unemployment benefits, and eviction moratorium. Who exactly is asking Americans to accept a lower standard of living? Youre living in a high class bubble.",True,454
@RepTenney @NYGovCuomo Hey how about that eviction moratorium being extended? What did you do to help Americans through this crisis today?,False,455
@waynetlc As the eviction moratorium ends with Democrats claiming they didnt notice. Heinous. Millions of Americans at risk of eviction but dont worry if you follow the rules well give you a burger discount. I hope he gets lynched.,True,456
@jayeskenazi @JulieSilverMD @harvardmed @MGH_CfPWB @MGHNeurology @MGHCFD @MGH_RI @bwh_wim @TomVargheseJr @DrHowardLiu @askdrfatima @DrQuinnCapers4 @MVGutierrezMD @Harvard Should definitely be tuition free @Harvard for Native Americans. Theyd be back-paying us rent on our property they took up space on. Theyve had an eviction moratorium since 1636 &amp; have had more than enough to pay their rent - they made a promise to educate #NativeAmericans,True,457
"(Business Insider)
33 Republican House members want Biden to rescind the CDC's eviction moratorium.
Rescinding the moratorium would result in millions of Americans losing their housing.
Biden extended the moratorium August 3 after a protest by Rep. Cori Bush outside the Capitol.",True,458
@GOPLeader What about you mobilizing the GOP to extent the eviction moratorium to avoid Americans from becoming homeless especially in your state!!!!,True,459
@WalshFreedom So youre fine with kicking 11 million Americans out of their homes because the Republican Party wont vote to extend the eviction moratorium? If the Republicans wont help the American people the Democrats need to do it.,True,460
"#IMPEACHBIDENNOW 
-Failure to secure our borders. 
-Providing arms to our enemies.
-Taking away our energy independence. 
-Directing DHS to name 50% of Americans as potential threats to national security. 
-Using CDC extend eviction moratorium knowing its unconstitutional.",True,461
Am I the only one who thinks the eviction moratorium could have gone further to include all Americans? What constitutes high rates? Local governments have moved the numerous times.,True,462
Bidens push for the CDC to illegally extend the eviction moratorium is Democrats way of telling Americans that they no longer have a right to their own property,True,463
"@BernieSanders today in America 8.8 million working class Americans have been thrown off of unemployment benefits with no eviction moratorium during a surging pandemic due to the biden administration mismanagement of public health policy 
your buddy joe got a plan",True,464
"3.6 million Americans woke up this morning facing eviction.

Because Republicans in Congress opposed an eviction moratorium.

The moratorium has been a lifeline for millions of people worried about losing their homes through no fault of their own.

Now the White House must act.",True,465
"@BillFOXLA @FoxNews I love how the only issue y'all care about rn is the illegals crossing the border. Not extending the eviction moratorium so millions of Americans don't become homeless, no, a few hundred or so illegally cross and that's more important. Priorities, man, priorities.",True,466
"Countless Americans are facing mass evictions in the MIDDLE of a pandemic.

Its time for national leaders to work to extend the eviction moratorium.",True,467
@pnjaban @KatiePavlich @CDCgov @POTUS Impeach him!!!! All Americans should call for impeachment!!! He passed the eviction moratorium and had no authority to do so also!!,True,468
"Big, publicly traded real estate companies (REITs) were allied against the eviction moratoriumat the expense of struggling Americans. With all their trade groups' complaints about the moratorium, you'd assume they've lost a lot of money.

They haven't. Here are the facts. 1/",True,469
@himmelssohn @AJTurnerFootba1 @tpw8791 @AP Not all Americans.  Just a small percentage of people taking advantage of an eviction moratorium,True,470
@MondaireJones @POTUS The eviction moratorium isn't helpful. People can get jobs if they want to. Many already do. And where will progressives be when millions of Americans owe thousands of dollars in back pay for their rent? No where. Your decisions always hurt ppl in the long run everytime.,True,471
@POTUS @TitusNation Great :) Now you still have MILLIONS of Unemployed Americans who are going to loose their livelihoods and their homes since the eviction moratorium and the PEUI have been rescinded by the federal Gov. Bring them back! Protect Americans NOW!,True,472
"The CDC moratorium is a fragile band-aid, Americans need a solid eviction moratorium, rental assistance, utility assistance, job placement assistance, intelligent safety nets, and a promise of wellness. The richest nation in the world can do all of it. @RepCori you go girl!!!",True,473
"In the middle of a pandemic, the last thing we should be doing is kicking people out of their homes and putting them on the street.
 
Congress must act to protect millions of Americans by extending the eviction moratorium.",True,474
"@SpeakerPelosi If the eviction moratorium was about helping Americans, it would cover mortgages as well

But the corrupt DC establishment wouldn't dare upset their Wallstreet &amp; Financial industry masters

In reality... the moratorium bankrupts landlords &amp; mortgagees default, Blackrock cleans up",True,475
"I am continuing to fight to keep renters in their homes. I am co-leading new legislation to enact an urgently needed nationwide eviction moratorium through the pandemic. Americans should not face unreasonable and dangerous evictions in the middle of a public health crisis.

13/18",True,476
"@llCereal_Boxll @jbaumann035 @MiekWeek @jbordo18 @AZLiberalDem That you think people just want free stuff shows how little you know / understand about your fellow Americans. I also dont think you understand how an eviction moratorium works, because that isnt free stuff, and thats what this discussion is about.",True,477
@dougducey i can't believe you are ok with 60 days of the eviction moratorium.THE PURSUIT OF HAPPINES AND SUCCESS IS DYING. It is the right of all Americans to own property and earn a living renting them! The government is blocking the right to earn a living and use courts.,True,478
"The range and variety of astonishingly ignorant, cruel, and plain dumb hot takes on the renewal of an eviction moratorium reminds me that Americans ain't shit. What a festering petri-dish of selfish scum who have no concept of what it means to live in a functioning society.",True,479
@POTUS Give me a call so going to tax Americans for every mile they drive why don't you tell the truth for one time in your life you're freaking dictator every word that comes out of your mouth is a lie you tell us eviction moratorium are unconstitutional and then you do it anyway,True,480
"With millions of dollars in rental aid still not disbursed, the Supreme Court voted last night to end the eviction moratorium, jeopardizing the housing of hundreds of thousands of Americans during a pandemic.

Americans deserve housing aid. This shouldnt be up for debate.",True,481
"@POTUS So, you admit you know your nationwide eviction moratorium is illegal and yet, you do it anyway. Maybe if you began following the law, other Americans would also. You remind me of another great Marxist, FDR. You have a pen and phone as did that fool Obama",True,482
"@380kmh Most Americans didn't have savings for a $400 emergency before the pandemic, many have become homeless since the pandemic started, rents have broadly gone up, and 30 million are at risk of homelessness once the eviction moratorium ends.",True,483
"@ssimmons1187 @StellaParton @POTUS Biden Blunders - 6 Month Update

Inflation, Delta mismanagement, COVID for kids, Abandoning Americans in Afghanistan, Arming the Taliban, S. Border crisis, Breaking job growth, Abuse of power (Exec Orders, $3.5T through Reconciliation, Eviction Moratorium)...what did I miss?",True,484
@AMPFEST_USA @Timcast Why should Americans comply when the president doesn't.  The Supreme Court said he couldn't extend the eviction moratorium and yet he still did.  If he is above the law so is everyone else,True,485
.@RepMaxineWaters thank you for speaking out re:the states' administration of the eviction moratorium $$$. Someone in the fed govt needs to ask serious questions about what is going on in the statesvto help Black Americans economically. Why are Governors  holding this money?,True,486
@DmitrysPlane @BidenHarrisBro She wasn't always a Congress woman. She was homeless @ a time in her life. So she feels very passionate about this issue. And if she feels this is what she has to do to bring attention to the  eviction moratorium expiring &amp; millions of Americans going homeless then so be it.,True,487
@alwaysflexing @CNNPolitics @cnni @POTUS I know. But it took a lot of bravery for Trump administration to negotiated with Taliban and released 5000 prisoners into the group,True,488
@LepapillonBlu The Trump administration never thought that far. It was really about the money he received for releasing 5000 of the worst members of the Taliban. Thats why they would not let the Afghan government help them.,True,489
"@PharoahFuzzyB @mn_me @NormOrnstein Trump released 5000 Taliban terrorists from prison in February, 2020.  The very next month, he all but shut down the visa program that allowed Afghanis to come to the U.S. as so many of them tried to escape the newly-free Taliban. The Trump administration did not cooperate",True,490
@WSJ @WSJopinion Weakness is Trump Administration including Pence and Pompeo getting Taliban leader released from prison along with 5000 other Taliban fighters,True,491
"1. Thoughts on Afghanistan. Weve known since the Trump administration the Taliban would take over the country. Our policies both recognized and encouraged it, as Pompeos deal with the Taliban and the release of 5000 prisoners. Bidens policy acknowledged those",True,492
"@AndrewOrillion @PaulRieckhoff Last February the Trump administration announced a plan for withdrawal negotiated with the Taliban, then released 5000 dangerous Taliban leaders and fighters and decreased American forces down to 2500. What could go wrong?",False,493
"@Chrissy64375373 @charliepaps @johnrene @krueger_marten @uncalendog @DonaldJTrumpJr So the Trump administration released 5000 members of the Taliban, then proceeded to try to broker a ""peace"" treaty with people of the like? I thought the U.S didn't negotiate with terrorists(ya know, no honesty or integrity)??? Weird.",True,494
"@Joy_Villa Was releasing 5000 Talibans by Trump of conservatives values in 2020? I am lost . 

Trump administration agreement with the Taliban happened in 2020. A Congressional Research Service report said the release was completed in September 2020.",True,495
"@MalcolmNance Most of the media reporting has been hysterical and finger pointing at Biden while totally neglecting the Feb, 2020 agreement by Trump administration as well as the release of the 5000 Taliban prisoners. Much of this chaos was inevitable with many desperate to leave.",True,496
"@RepMeijer @POTUS @WHCOS Is we cant change the past how youre excusing the Trump administration for negotiating the Doha Agreement, letting 5000 Taliban soldiers and their leader out, or how the SIV program was gutted?",True,497
@seanhannity sean The Taliban Kinda owes you right ?Trump administration freeing 5000 of them sounds like a good quid pro quo how about you sean you were kind of there right talking with trump every night at one point everybody said you were running the countryTake one for the trumpstr sean ?,True,498
@LisaMarieBoothe @PentagonPresSec Trump Administration owns the release of 5000 Taliban prisoners some of whom have ties to al-Qaeda.,True,499
