Unnamed: 0,author,statement,target,BinaryNumTarget,manual_keywords,tweet,5_label_majority_answer,3_label_majority_answer
377,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",Imagine simping for establishment/moderate democrats even now after they took money in exchange for letting the eviction moratorium expire with the intent of harming millions of Americans,Mostly Agree,Agree
378,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@SenTedCruz Thank you for objecting to #Biden's Nominations. NOW-#ImpeachBiden-Failure to uphold law&amp;Americas Safety #BidenBorderCrisis. Obstruction of Justice/OverReach/Acting against known Supreme Court Order on Eviction Moratorium. He Broke his Oath to Americans!#Constitution,Mostly Agree,Agree
379,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@IndLeftNews @JordanChariton @JustinInBmore @JoshthePagan @JennElizabethJ @StatusCoup @ogbonna_collin @B43Franco Just imagine if Trump lost 13 service members after a botched troop withdrawal. And in the same week had the Supreme Court overrule an eviction moratorium while 100,000+ Americans are in the hospital with Covid.",Mostly Agree,Agree
380,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@SrirachaVodka That's because the PRO Act campaign is focused on phone banking people to phone bank people. 62% of Americans support $15. If she'd put out a call for demonstrations &amp; built pressure, it would've worked. Cori Bush won the eviction moratorium extension with limited pressure",Mostly Disagree,Disagree
381,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@dollymad1812 @fordm @nycsouthpaw Literally fuckall. Biden could legalize weed overnight which most Americans want. Nope! They can try to end the filibuster. Nope! They can try to forgive student debt, or even just SOME of it. Nope! They can legislate an eviction moratorium. Nope! Govt does not serve the people.",NO MAJORITY,Agree
382,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Pelosi says Supreme Court 'immorally ripped away' relief from Americans in its 'arbitrary and cruel' decision to end eviction moratorium:pelowsi, how stupid can you actually get? You just let in over 2 million ""Illegals"" into our Country and how many $billions are you spending?",Mostly Agree,Agree
383,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@mango4242 @McCormackJohn He flagrantly violates the Constitution with his illegal eviction moratorium and new vaccine mandate pursuant to labor law. LOL!! He abandoned Americans in Afghanistan and his administration lies about it daily.,Mostly Agree,Agree
384,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","The SCOTUS vacates the stay of enforcement on the eviction moratorium for thousands of Americans during a PANDEMIC. 
Yeah, the Taliban.",Agree,Agree
385,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","The House and Senate need to get their butts in gear and pass

 Eviction Moratorium Extension
 $2,000 monthly survival checks

The pandemic is raging, $3.5 million Americans now face eviction on top of PUA ending.
#MonthlySurvivalChecksASAP 
#extendthemoratorium",Mostly Agree,Agree
386,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@newsbusters Most Americans don't care about Afghanistan.

Distraction from Eviction Moratorium, Food Stamps increasing 30% permanently, Cuomo, Increasing Violent Crime, life expectancy down etc.

Women raped, people beheaded in Afghanistan?

Women raped, people murdered here in the U.S..",Mostly Agree,Agree
387,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","The Trump=elected United States Supreme Court has blocked President Joe Biden's extension of an eviction moratorium that will leave millions of Americans vulnerable to losing their homes. Republicans are heartless dogs by demanding eviction of the poor, small children and seniors",Agree,Agree
388,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Joe Biden wrecked the economy, put the lives of thousands of Americans in Afghanistan in danger, allowed thousands of illegal immigrants cross the southern border, and broke the law with the eviction moratorium. He is not #MyPresident, but an inept fool.",NO MAJORITY,Agree
389,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",Can you imagine how fast theyd try to impeach if Trump illegally extended the eviction moratorium? Or FORCED people to get vaccinated? Or abandoned AMERICANS to terrorist control? Or lost thousands of illegal migrant CHILDREN? Or tried to ale 9/11 a CELEBRATION  for F sake!!!,Mostly Agree,Agree
390,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@NYCMayor Um. SCOTUS merely tossed it back to the Legislative Branch to make a law if they way to extend eviction moratorium. The ruling just says that CDC doesn't have the power to seize private property from Americans.

Congress can write and pass a law if they so choose.",Agree,Agree
391,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@ToddKolod @wyethwire Democrats thought they were clever trying to force Americans back to work by letting the eviction moratorium lapse, hoping GOP would be blamed. A deliberate scheme that is now back-firing and will probably create thousands of homeless people.",Agree,Agree
392,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@JoJoFromJerz @WalshFreedom I totally agree with JoJo on this. You cannot compare TFGs insane wall with Biden eviction moratorium - appples &amp; oranges. The wall was built out of hate and fear,  Biden is trying to help Americans during a world-wide pandemic.",Mostly Agree,Agree
393,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",The Supreme Court's conservative majority's decision to strike down the eviction moratorium will mean Americans are cast out of their homes amid a deadly pandemic unless there is action to prevent it. We have to do more at every level of government to help those facing eviction.,Mostly Agree,Agree
394,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",Pelosi says Supreme Court 'immorally ripped away' relief from Americans in its 'arbitrary and cruel' decision to end eviction moratorium. Plenty of problems for people that don't need them now,NO MAJORITY,Disagree
395,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","The 3 folks that TFG put on the US Supreme Court canceled President Bidens eviction moratoriumpotentially putting thousands of Americans on the street during a pandemic. 

Those justices probably think theyre Christians. They are not.",Mostly Agree,Agree
396,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","So @SpeakerPelosi - now that SCOTUS has stopped the CDC eviction moratorium from protecting people during the pandemic, will you and your colleagues act to protect Americans from losing housing?",NO MAJORITY,Agree
397,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Where is @SpeakerPelosi when millions still unemployed, 600,000 Americans already homeless, over 600,000 are dead from the plague that is raging on while @potus @JoeBiden won't extend eviction moratorium or cancel student or pass single payer.

They're eating ice cream at home.",Agree,Agree
398,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@thebradfordfile It's not a big it's a feature,to hey are trying to hurt everyday Americans by burning down America Look at their actions illegal eviction moratorium, keystone pipeline shut down.  Small businesses shut down by states and cities. Money given tosmall business like China shell comp",NO MAJORITY,Agree
399,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@TableJimmys Looks alot like the CDC eviction moratorium....all bark and no bite.

They won't be able to hold this up, but his rehtoric is harmful....

Like Americans need more to fight each other over",Mostly Agree,Agree
400,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@WhiteHouse Biden Blunders YTD

Inflation, Delta mismanagement, COVID for kids, Drone attack on kids, Abandoned Americans in Afghanistan, Armed the Taliban, S. Border crisis, Breaking job growth, Abuse of power (61 Exec Orders, $3.5T in Reconciliation, Eviction Moratorium, Vaccine Mandates).",NO MAJORITY,Agree
401,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@samstein @maggieNYT Isn't that pretty much the Trump tax inquiry strategy.....only the eviction moratorium benefits real Americans, not an orange narcissist.",Mostly Agree,Agree
402,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@HouseGOP Biden Blunders - 6 Month Update

Inflation, Delta mismanagement, COVID for kids, Abandoning Americans in Afghanistan, Arming the Taliban, S. Border crisis, Breaking job growth, Abuse of power (Many Exec Orders, $3.5T through Reconciliation, Eviction Moratorium)...what did I miss",Mostly Agree,Agree
403,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@POTUS Youre about to have MILLIONS OF AMERICANS on the streets, literally, because you couldnt get the eviction moratorium extended but Trump did",NO MAJORITY,Agree
404,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@RepAOC No eviction moratorium, no unemployment aid, no good paying jobs to be found, and now we have this, The government is setting hard-hit Americans up for disaster by forcing them to pay back unemployment benefits.
Bunch of clowns are managing this country and destroying it.",Mostly Disagree,Disagree
405,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@JoeBiden @ewarren 
Hows that fight going to help Americans?
Eviction moratorium, Ended 
PUA over Sept 4.
Seems to me, You all are hanging 
Americans &amp; the USA out to dry.
At least you Dems are consistent
Orange man Bad? Please.
Never on 45's watch",Mostly Agree,Agree
406,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@CurtisHouck Even the Americans you left behind in Afghanistan,the landlords who have had to file bankruptcy because your no eviction moratorium, allowing ppl to remain unemployed,Joe? If I remember, YOU said there wasnt enough time to make a safe vax and YOU wouldnt get it. Hypocrite!",NO MAJORITY,Agree
407,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","On Tuesday, the CDC issued a new eviction moratorium. It is supposed to provide additional time for renters and landlords to get relief provided by the federal government. However, nothing comes without a price. And this time, the price is too heavy for Americans to pay. 1/",Mostly Agree,Agree
408,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@semo_mama @Ag13Sovereign @JackPosobiec Biden won't care if it can be done legally, he'll just do it anyway. He's already ruined the real estate market here with the Eviction Moratorium that wasn't legal, so why not bail out the RE Market in China. Biden likes to help foreigners before Americans, so it makes sense.",Mostly Agree,Agree
409,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Articles of Impeachment, Dereliction of Duty:
1)Border-Cartels, Drugs, Criminals, Terrorists invading
2)Defying Supreme Ct. on Eviction Moratorium
3)Afghan-Withdrawing troops, closing Air Base Before
    withdrawal of Americans &amp; others. Direct cause of 
    death of 13 Americans",Agree,Agree
410,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@Sherri_1960 @POTUS Neither bill has a chance of passing now, democrats killed them both, and no president has the power to issue stimulus via executive order, not Joey or any of them. Plus Joey already said Americans, dont need stimulus, unemployment, or eviction moratorium",NO MAJORITY,Agree
411,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@nycpa This is great news. Why are none of you talking about unemployment ending this weekend, and extending that, as well? Behind the eviction moratorium that is the largest crisis barreling towards New Yorkers/Americans.",Mostly Agree,Agree
412,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Congress: 
PLEASE Extend
Eviction Moratorium for tens of millions of struggling Americans.
With everything going on right now..You can not put people out on the streets. Its straight up wrong. DO SOMETHING.

@TheDemocrats
@POTUS
@SpeakerPelosi
@SenSchumer
@SenSanders
@JeffBezos",Agree,Agree
413,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Supreme Court ruled against Bidens eviction moratorium the three liberal judges didnt once again proving that republicans dont give a shit about the poor. Theyre giddy at the notion of kicking millions of Americans out of their homes. (No, I dont care about landlords)",Mostly Agree,Agree
414,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@MisterRahool @JackPosobiec Biden Impeachment Articles: Dereliction of Duty: 1) Failure to enforce our existing Immigration Laws; 2) Defying our Supreme Ct. by illegally extending the Eviction Moratorium after S.Ct said only Congress could do that. 3)Leaving Americans behind &amp; letting Taliban take weapons,Agree,Agree
415,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",This IS a sign of a failing administration when knowingly unlawful actions ARE taken for political advantageas with the eviction moratorium. Biden told Americans he didnt believe in mandatory vaccinations. Dictator Biden then Harris must be removed from office to save America!,NO MAJORITY,Agree
416,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@Breaking911 Eviction moratorium must be polling well for the Dems. Anything to divide Americans.,Agree,Agree
417,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",Americans panic about the state actor 'Marcy' celebrates Biden eviction moratorium.,NO MAJORITY,Agree
418,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@axios We're all feeling the inflation. Our low income population will soon deal with homelessness when the eviction moratorium is lifted and rents shoot through the ceiling from demand.  Dem economic policy has never been good for Americans...always great for special interests &amp; corps.,Mostly Disagree,Disagree
419,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@Tony19542 @SLBCTexas She may want to use a little more caution and common American sense. @CDCDirector - The eviction moratorium is and will continue to cause Americans major hardship because of the way it was implemented and handled by the CDC,Agree,Agree
420,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@krokuskris @Jocheved4 @ilSharko To extend the eviction moratorium aka actually helping Americans in need,Agree,Agree
421,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","It is beyond disgusting that Democrats have complete control and are letting the unemployment benefits expire just like they did the eviction moratorium.

Get it together you frauds. 

Millions of Americans are going to be STARVING AND HOMELESS",Mostly Agree,Agree
422,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@JillPfefferle One day I hope the liberals will take enough time away from their obsession with Trump, who's no longer president, to start tweeting about the Democrats who refuse to give Americans a $15 wage and wouldn't come back from their vacation to pass an eviction moratorium.",Agree,Agree
423,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@TeaPainUSA @hutch1410 The ""lead story on every media outlet"" should be how 7.5 million Americans are about to lose their Fed UI

And that tomorrow at 9 AM the CDC eviction moratorium extension is being challenged in court

Which could throw millions out of their homes if over-turned

But it is ignored",Mostly Agree,Agree
424,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",".@RepMaxineWaters this is the 5th time that COVID-19 relief $$$ has NOT reached Black Americans. The 4 instances are,

1. PPP loan money.
2. COVID-19 testing money.
3. COVID-19 vaccine leave money.
4. Enhanced unemployment money
5. Eviction moratorium money.

Why?!",Disagree,Disagree
425,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@PolitiBunny 80% of Americans couldn't articulate off the top of their head what BlackRock does, and a huge percent will be sending them rent checks for the rest of their lives when BlackRock buys up all the distressed real estate caused by the eviction moratorium. Kinda sad.",Agree,Agree
426,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@Condemned89 @disclosetv 1. This is for the eviction moratorium, not unemployment. These people more than likely had jobs but they couldnt pay the rent they owed due to the rising cost of living 

2. Its not like a patriot or Christian to laugh at the suffering of other Americans, other humans",Mostly Agree,Agree
427,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","consider that not risking 1-4 days of lost income right as the eviction moratorium is shredded may not be a ""dumb people ignoring science"" choice so much as evidence of the severe economic duress being put on Americans by Biden's insistence on returning to normal for tHe eCoNoMy",Agree,Agree
428,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","London:Under Trump, 400,000 Americans died COVID-19. But Biden fulfilled his pledge that nothing will fundamentally change,+another 350,000 people are dead . Fed unemployment benefits cut, eviction moratorium ended+Dem Partys own senators blocking infrastructure+soc programs",Mostly Agree,Agree
429,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","The fact that SCOTUS overturned the eviction moratorium is both terrifying and apalling. Pack the courts now. Abortion is next.

Millions of Americans will be thrown on the street because of SCOTUSs complete disregard for compassion during a raging pandemic.",NO MAJORITY,Agree
430,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@thehill @RashidaTlaib The price of NOT extending the eviction moratorium would be a lot of homeless Americans. Perhaps if we had safety nets like every other civilized nation we wouldn't be in the shit basket.,Mostly Agree,Agree
431,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@GOPLeader Hey, Kev. Joe Biden just illegally extended the eviction moratorium. How about paying attention to the freedom of Americans which is being eroded right before our eyes?",NO MAJORITY,Agree
432,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",Representative Cori Bush organized a sit-in on the steps of the U.S. Capitol over the weekend to demand that the Biden administration extend the eviction moratorium protecting hundreds of thousands of Americans from losing their housing.,NO MAJORITY,Agree
433,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@POTUS Cant belive all you old white privlaged men and women would push millions of Americans of a fiscal cliff extend eviction moratorium and unemployment. You guys are america we just work here fucking gross. The best we had to offer was 2 pld racist.,NO MAJORITY,Agree
434,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@rustyrockets Bernie Sanders has focused on lower income working class people for 50 years. And @CoriBush just camped outside the capitol building to push for the eviction moratorium to be extended. And so on... So I'm not sure who you mean by ""the left"" not caring about ordinary Americans.",Mostly Agree,Agree
435,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Tonight, millions of Americans will sleep without the specter of eviction over their head, but we must move to permanently help them. I want to thank @RepCori for her activism to get this eviction moratorium in place.",Agree,Agree
436,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Today, around 7.5 million Americans are set to lose their unemployment benefits. The end of federal pandemic-era unemployment marks one of the biggest fiscal cliffs ever, after the eviction moratorium expired.",Agree,Agree
437,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@SenSanders I'm losing hope that help is coming. SCOTUS ended the eviction moratorium. The Biden admin let unemployment benefits expire for over 8 million people. #COVID19 is killing over 2,000 Americans a day.

Nothing has fundamentally changed.

#DeltaVariant #ExtendPUA",Mostly Agree,Agree
438,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@TWines4congress Driving small companies out of business with lockdowns, porous border allowing low skilled labor to keep wages down for Americans, create a housing crisis by enacting an eviction moratorium, sky high inflation eroding the purchase power of everyones paycheck",Agree,Agree
439,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","America likes to tell the rest of the world that they are the richest country on the planet that they allowed 6 people to end the eviction moratorium on thousands of Americans during a global pandemic. Yeah, the Taliban.",Agree,Agree
440,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@GOPLeader What about Americans? Biden is ushering in Communism and the GOP is doing nothing to stop him. Stop the eviction moratorium!!!! Stop the illegals!!,Mostly Agree,Agree
441,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@WalshFreedom Maybe I can assist: an eviction moratorium will help millions of Americans not end up homeless during a pandemic.

Building a wall did absolutely nothing unless you're being extremely generous &amp; want to say it created a few hundred short term jobs.",Mostly Agree,Agree
442,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",How the hell does the CDC extend the eviction moratorium? They are not a legislative body. They have no power to issue edicts that affect the constitutional property rights of Americans. This country has lost its mind.,Mostly Agree,Agree
443,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@GladiatorOffice It's what a lot of Americans are doing. It will not be pretty. Why do you think they extended the eviction moratorium?,Agree,Agree
444,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@JoeBiden You are destroying America. One crisis after the other.
You have no respect for Law &amp; Order. You treat illegals better than Americans. You defy our Supreme Ct. On your Eviction Moratorium, now on Stay in Mexico.
You are a threat to our Democracy and demented.",NO MAJORITY,Agree
445,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@MadLib55X @realDailyWire Dumbass
Biden's Afghan exit will kill more Americans than COVID. 
Eviction moratorium letting motherf*ckers that ""lost"" their job collect 2 times pay in unemployment without paying rent? Stimi checks=Trump. Climate Accord=lies ask China. Travel ban=Obama's list. 
Do better.",Mostly Agree,Agree
446,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@blackrock And don't forget about Buying all the Homes Americans are losing due to the Unconstitutional eviction moratorium, Blackrock and its Chinese handlers are making a killing by paying off our leadership to turn a blind eye as they buy up rental property in the US.",Mostly Agree,Agree
447,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Summary of last 24 hours:

Isis K blows up hundreds, kills 60+ including 13 American service members, nearly 200 injured.

SCOTUS blows up eviction moratorium, gutting millions of Americans in their homes, throwing them to the wolves during a pandemic surge with winter coming.",NO MAJORITY,Agree
448,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Brie Joy being an insensitive, attention-seeking contrarian and attacking Talia Levin is somehow worse than the end of unemployment benefits and the eviction moratorium. Yeah, let's all bash Bernie Sanders over the head while millions of Americans go homeless.",Mostly Agree,Agree
449,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@washingtonpost Covid has devastated the economy and killed 650k+ Americans and we can't even extend an eviction moratorium.

But, what's the fun of responding to a challenge that doesn't let you kill brown people?

Priorities, huh?",NO MAJORITY,Agree
450,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@POTUS Biden Blunders - 7 Month Update

Inflation, Delta mismanagement, COVID for kids, Abandoning Americans in Afghanistan, Arming the Taliban, S. Border crisis, Breaking job growth, Abuse of power (61 Exec Orders, $3.5T through Reconciliation, Eviction Moratorium, Vaccine Mandates).",Agree,Agree
451,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@RashidaTlaib @RepMaxineWaters @RashidaTlaib voted for Pelosi as Speak &amp; holds direct responsibility for the end of this eviction moratorium.

Lets see if @RepRashida sells out like she did on the Capitol police funding bill or she actually holds Dem leadership to account for struggling Americans this time.",Mostly Agree,Agree
452,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","The Eviction Moratorium was ended, Unemployment Ended, No stimulus Checks for months and the pandemic is not slowing down at all &amp; its actually getting worse for many people. @JoeBiden &amp; congress have definitely failed many Americans, the same ones he swore to PROTECT.",Mostly Agree,Agree
453,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","most aid dispersal relies upon internet usage, which is not promised to many americans. the white house didnt extend the eviction moratorium until just now, and even that is temporary (and is being run by the fed, so its not going to be fully efficient by most standards)",NO MAJORITY,Disagree
454,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@RepBillJohnson @SteveScalise @GOPLeader @RepCarolMiller @RepMalliotakis @RepArmstrongND @RepDLesko @AXPC_US @AnneBradburyDC @aga_naturalgas Every Republican voted against the American Rescue Plan, Child Tax Credit, pandemic unemployment benefits, and eviction moratorium. Who exactly is asking Americans to accept a lower standard of living? Youre living in a high class bubble.",NO MAJORITY,Agree
455,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@RepTenney @NYGovCuomo Hey how about that eviction moratorium being extended? What did you do to help Americans through this crisis today?,NO MAJORITY,Disagree
456,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@waynetlc As the eviction moratorium ends with Democrats claiming they didnt notice. Heinous. Millions of Americans at risk of eviction but dont worry if you follow the rules well give you a burger discount. I hope he gets lynched.,Agree,Agree
457,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@jayeskenazi @JulieSilverMD @harvardmed @MGH_CfPWB @MGHNeurology @MGHCFD @MGH_RI @bwh_wim @TomVargheseJr @DrHowardLiu @askdrfatima @DrQuinnCapers4 @MVGutierrezMD @Harvard Should definitely be tuition free @Harvard for Native Americans. Theyd be back-paying us rent on our property they took up space on. Theyve had an eviction moratorium since 1636 &amp; have had more than enough to pay their rent - they made a promise to educate #NativeAmericans,Mostly Agree,Agree
458,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","(Business Insider)
33 Republican House members want Biden to rescind the CDC's eviction moratorium.
Rescinding the moratorium would result in millions of Americans losing their housing.
Biden extended the moratorium August 3 after a protest by Rep. Cori Bush outside the Capitol.",Agree,Agree
